source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n15456,n7225,124,1.0,1.0,1.0
n15457,n5529,124,1.0,1.0,1.0
n15458,n16321,124,1.0,1.0,1.0
n15459,n4942,124,1.0,1.0,1.0
n1546,n11520,124,1.0,1.0,1.0
n15460,n9160,124,1.0,1.0,1.0
n15461,n2256,124,1.0,1.0,1.0
n15462,n21055,1,0.008064516129032258,0.008064516129032258,0.008064516129032258
n15462,n2258,123,0.9919354838709677,0.9919354838709677,0.9919354838709677
n15462,n7317,124,1.0,1.0,1.0
n15463,n7404,124,1.0,1.0,1.0
n15464,n12141,124,1.0,1.0,1.0
n15465,n18697,124,1.0,1.0,1.0
n15466,n16377,123,0.9919354838709677,1.0,0.9959677419354839
n15467,n30,124,1.0,1.0,1.0
n15468,n5601,124,1.0,1.0,1.0
n15469,n5668,124,1.0,1.0,1.0
n1547,n5862,124,1.0,1.0,1.0
n15470,n5686,124,1.0,1.0,1.0
n15471,n2296,1,0.008064516129032258,1.0,0.5040322580645161
n15472,n19897,124,1.0,1.0,1.0
n15473,n10458,124,1.0,1.0,1.0
n15474,n5843,124,1.0,1.0,1.0
n15475,n20829,124,1.0,1.0,1.0
n15476,n7511,124,1.0,1.0,1.0
n15477,n21128,124,1.0,1.0,1.0
n15478,n1,124,1.0,1.0,1.0
n15479,n1317,124,1.0,1.0,1.0
n1548,n9889,124,1.0,1.0,1.0
n15480,n525,124,1.0,1.0,1.0
n15481,n6187,124,1.0,1.0,1.0
n15482,n2328,123,0.9919354838709677,1.0,0.9959677419354839
n15483,n7564,124,1.0,1.0,1.0
n15484,n6227,124,1.0,1.0,1.0
n15485,n6286,124,1.0,1.0,1.0
n15486,n1435,124,1.0,1.0,1.0
n15487,n4853,124,1.0,1.0,1.0
n15488,n7600,124,1.0,1.0,1.0
n15489,n7607,124,1.0,1.0,1.0
n1549,n9994,124,1.0,1.0,1.0
n15490,n1736,124,1.0,1.0,1.0
n15491,n6824,124,1.0,1.0,1.0
n15492,n3733,123,0.9919354838709677,1.0,0.9959677419354839
n15493,n3908,124,1.0,1.0,1.0
n15494,n7068,124,1.0,1.0,1.0
n15495,n6646,124,1.0,1.0,1.0
n15496,n8129,124,1.0,1.0,1.0
n15497,n2395,124,1.0,1.0,1.0
n15498,n2398,124,1.0,1.0,1.0
n15499,n5513,124,1.0,1.0,1.0
n155,n426,124,1.0,1.0,1.0
n1550,n3860,124,1.0,1.0,1.0
n15500,n2422,124,1.0,1.0,1.0
n15501,n2423,124,1.0,1.0,1.0
n15502,n7797,124,1.0,1.0,1.0
n15503,n2445,124,1.0,1.0,1.0
n15504,n10250,124,1.0,1.0,1.0
n15505,n2448,123,0.9919354838709677,1.0,0.9959677419354839
n15506,n9108,124,1.0,1.0,1.0
n15507,n9122,1,0.008064516129032258,1.0,0.5040322580645161
n15508,n10049,124,1.0,1.0,1.0
n15509,n18444,124,1.0,1.0,1.0
n1551,n11644,124,1.0,1.0,1.0
n15510,n2468,124,1.0,1.0,1.0
n15511,n8135,123,0.9919354838709677,1.0,0.9959677419354839
n15512,n2471,124,1.0,1.0,1.0
n15513,n14392,124,1.0,1.0,1.0
n15514,n14593,124,1.0,1.0,1.0
n15515,n8893,124,1.0,1.0,1.0
n15516,n15757,124,1.0,1.0,1.0
n15517,n9048,124,1.0,1.0,1.0
n15518,n17491,124,1.0,1.0,1.0
n15519,n5473,124,1.0,1.0,1.0
n1552,n13244,124,1.0,1.0,1.0
n15520,n8273,124,1.0,1.0,1.0
n15521,n8286,1,0.008064516129032258,1.0,0.5040322580645161
n15522,n8092,124,1.0,1.0,1.0
n15523,n18030,124,1.0,1.0,1.0
n15524,n2549,123,0.9919354838709677,1.0,0.9959677419354839
n15525,n2550,124,1.0,1.0,1.0
n15526,n12745,124,1.0,1.0,1.0
n15527,n13893,124,1.0,1.0,1.0
n15528,n8464,124,1.0,1.0,1.0
n15529,n9881,124,1.0,1.0,1.0
n1553,n4777,124,1.0,1.0,1.0
n15530,n9899,124,1.0,1.0,1.0
n15531,n2564,124,1.0,1.0,1.0
n15532,n20137,124,1.0,1.0,1.0
n15533,n2582,124,1.0,1.0,1.0
n15534,n8544,124,1.0,1.0,1.0
n15535,n20448,124,1.0,1.0,1.0
n15536,n20697,124,1.0,1.0,1.0
n15537,n21251,124,1.0,1.0,1.0
n15538,n8572,124,1.0,1.0,1.0
n15539,n10559,124,1.0,1.0,1.0
n1554,n18724,124,1.0,1.0,1.0
n15540,n3811,124,1.0,1.0,1.0
n15541,n11169,124,1.0,1.0,1.0
n15542,n2632,124,1.0,1.0,1.0
n15543,n8774,124,1.0,1.0,1.0
n15544,n14455,124,1.0,1.0,1.0
n15545,n20009,124,1.0,1.0,1.0
n15546,n2650,124,1.0,1.0,1.0
n15547,n17903,124,1.0,1.0,1.0
n15548,n2658,124,1.0,1.0,1.0
n15549,n12724,123,0.9919354838709677,1.0,0.9959677419354839
n1555,n4801,124,1.0,1.0,1.0
n15550,n12,124,1.0,1.0,1.0
n15550,n2663,124,1.0,1.0,1.0
n15550,n8857,123,0.9919354838709677,0.9919354838709677,0.9919354838709677
n15551,n2670,124,1.0,1.0,1.0
n15552,n15121,124,1.0,1.0,1.0
n15553,n8902,124,1.0,1.0,1.0
n15554,n8921,124,1.0,1.0,1.0
n15555,n6733,123,0.9919354838709677,1.0,0.9959677419354839
n15556,n3096,124,1.0,1.0,1.0
n15557,n8946,123,0.9919354838709677,1.0,0.9959677419354839
n15558,n2703,124,1.0,1.0,1.0
n15559,n3153,124,1.0,1.0,1.0
n1556,n467,124,1.0,1.0,1.0
n15560,n2711,124,1.0,1.0,1.0
n15561,n15786,124,1.0,1.0,1.0
n15562,n9008,124,1.0,1.0,1.0
n15563,n9021,124,1.0,1.0,1.0
n15564,n9024,124,1.0,1.0,1.0
n15565,n2719,124,1.0,1.0,1.0
n15566,n4423,124,1.0,1.0,1.0
n15567,n14996,124,1.0,1.0,1.0
n15568,n1584,124,1.0,1.0,1.0
n15569,n9073,124,1.0,1.0,1.0
n1557,n15981,124,1.0,1.0,1.0
n15570,n16256,124,1.0,1.0,1.0
n15570,n5665,124,1.0,1.0,1.0
n15571,n5042,124,1.0,1.0,1.0
n15572,n19317,124,1.0,1.0,1.0
n15573,n2727,124,1.0,1.0,1.0
n15574,n5685,124,1.0,1.0,1.0
n15575,n5915,124,1.0,1.0,1.0
n15576,n16356,124,1.0,1.0,1.0
n15576,n16357,124,1.0,1.0,1.0
n15577,n554,124,1.0,1.0,1.0
n15578,n987,124,1.0,1.0,1.0
n15579,n16426,124,1.0,1.0,1.0
n1558,n15137,124,1.0,1.0,1.0
n15580,n2712,124,1.0,1.0,1.0
n15581,n3050,124,1.0,1.0,1.0
n15582,n16608,124,1.0,1.0,1.0
n15583,n16755,124,1.0,1.0,1.0
n15584,n6176,124,1.0,1.0,1.0
n15585,n17043,1,0.008064516129032258,1.0,0.5040322580645161
n15586,n17100,124,1.0,1.0,1.0
n15586,n9365,124,1.0,1.0,1.0
n15587,n17211,124,1.0,1.0,1.0
n15588,n9836,124,1.0,1.0,1.0
n15589,n18954,123,0.9919354838709677,1.0,0.9959677419354839
n1559,n4809,124,1.0,1.0,1.0
n15590,n20040,124,1.0,1.0,1.0
n15591,n1070,124,1.0,1.0,1.0
n15592,n9562,124,1.0,1.0,1.0
n15593,n8358,124,1.0,1.0,1.0
n15594,n12403,124,1.0,1.0,1.0
n15595,n12599,124,1.0,1.0,1.0
n15596,n12622,124,1.0,1.0,1.0
n15597,n12632,124,1.0,1.0,1.0
n15598,n12889,124,1.0,1.0,1.0
n15599,n18777,124,1.0,1.0,1.0
n156,n3046,124,1.0,1.0,1.0
n1560,n4397,124,1.0,1.0,1.0
n15600,n15570,124,1.0,1.0,1.0
n15601,n2880,124,1.0,1.0,1.0
n15602,n18879,124,1.0,1.0,1.0
n15603,n18923,124,1.0,1.0,1.0
n15604,n2894,124,1.0,1.0,1.0
n15605,n9877,124,1.0,1.0,1.0
n15606,n14751,124,1.0,1.0,1.0
n15607,n19092,124,1.0,1.0,1.0
n15608,n20443,124,1.0,1.0,1.0
n15609,n14967,124,1.0,1.0,1.0
n1561,n4826,124,1.0,1.0,1.0
n15610,n346,124,1.0,1.0,1.0
n15611,n19232,124,1.0,1.0,1.0
n15612,n2908,124,1.0,1.0,1.0
n15613,n19386,124,1.0,1.0,1.0
n15614,n19570,124,1.0,1.0,1.0
n15615,n9972,124,1.0,1.0,1.0
n15616,n2914,124,1.0,1.0,1.0
n15617,n16448,124,1.0,1.0,1.0
n15618,n9996,124,1.0,1.0,1.0
n15619,n17032,124,1.0,1.0,1.0
n1562,n4536,124,1.0,1.0,1.0
n15620,n2934,124,1.0,1.0,1.0
n15621,n10032,124,1.0,1.0,1.0
n15621,n2935,124,1.0,1.0,1.0
n15622,n2937,124,1.0,1.0,1.0
n15623,n17312,124,1.0,1.0,1.0
n15624,n9588,123,0.9919354838709677,1.0,0.9959677419354839
n15625,n18248,124,1.0,1.0,1.0
n15626,n17399,124,1.0,1.0,1.0
n15627,n2946,124,1.0,1.0,1.0
n15628,n10060,124,1.0,1.0,1.0
n15629,n3449,124,1.0,1.0,1.0
n1563,n16077,124,1.0,1.0,1.0
n15630,n10240,124,1.0,1.0,1.0
n15631,n13270,124,1.0,1.0,1.0
n15631,n2958,124,1.0,1.0,1.0
n15632,n10117,124,1.0,1.0,1.0
n15633,n13409,123,0.9919354838709677,1.0,0.9959677419354839
n15634,n13634,123,0.9919354838709677,1.0,0.9959677419354839
n15635,n2961,1,0.008064516129032258,1.0,0.5040322580645161
n15636,n20373,124,1.0,1.0,1.0
n15637,n19074,124,1.0,1.0,1.0
n15637,n19933,124,1.0,1.0,1.0
n15638,n20479,124,1.0,1.0,1.0
n15639,n2970,124,1.0,1.0,1.0
n1564,n5096,124,1.0,1.0,1.0
n15640,n20533,124,1.0,1.0,1.0
n15641,n19525,124,1.0,1.0,1.0
n15642,n2982,124,1.0,1.0,1.0
n15643,n2994,1,0.008064516129032258,1.0,0.5040322580645161
n15644,n2996,124,1.0,1.0,1.0
n15645,n21012,124,1.0,1.0,1.0
n15646,n10271,124,1.0,1.0,1.0
n15647,n21147,124,1.0,1.0,1.0
n15648,n10287,124,1.0,1.0,1.0
n15649,n3016,124,1.0,1.0,1.0
n1565,n8948,124,1.0,1.0,1.0
n15650,n21392,124,1.0,1.0,1.0
n15650,n21397,124,1.0,1.0,1.0
n15651,n106,123,0.9919354838709677,1.0,0.9959677419354839
n15652,n118,124,1.0,1.0,1.0
n15653,n1265,124,1.0,1.0,1.0
n15654,n83,124,1.0,1.0,1.0
n15655,n10341,124,1.0,1.0,1.0
n15656,n506,124,1.0,1.0,1.0
n15657,n3034,124,1.0,1.0,1.0
n15658,n4938,124,1.0,1.0,1.0
n15659,n770,124,1.0,1.0,1.0
n1566,n16150,124,1.0,1.0,1.0
n15660,n7031,124,1.0,1.0,1.0
n15661,n11500,124,1.0,1.0,1.0
n15662,n10428,124,1.0,1.0,1.0
n15663,n1816,124,1.0,1.0,1.0
n15664,n3068,124,1.0,1.0,1.0
n15665,n2152,124,1.0,1.0,1.0
n15666,n3083,124,1.0,1.0,1.0
n15667,n2761,124,1.0,1.0,1.0
n15668,n997,124,1.0,1.0,1.0
n15669,n1118,124,1.0,1.0,1.0
n1567,n5214,124,1.0,1.0,1.0
n15670,n10590,124,1.0,1.0,1.0
n15671,n4074,124,1.0,1.0,1.0
n15672,n10625,124,1.0,1.0,1.0
n15673,n4313,124,1.0,1.0,1.0
n15674,n14314,124,1.0,1.0,1.0
n15675,n10630,124,1.0,1.0,1.0
n15676,n4478,124,1.0,1.0,1.0
n15677,n1555,124,1.0,1.0,1.0
n15677,n4799,124,1.0,1.0,1.0
n15678,n1593,124,1.0,1.0,1.0
n15679,n3133,124,1.0,1.0,1.0
n1568,n16157,124,1.0,1.0,1.0
n15680,n5040,1,0.008064516129032258,1.0,0.5040322580645161
n15681,n9608,124,1.0,1.0,1.0
n15682,n10677,123,0.9919354838709677,1.0,0.9959677419354839
n15683,n1788,124,1.0,1.0,1.0
n15684,n10715,124,1.0,1.0,1.0
n15684,n3160,124,1.0,1.0,1.0
n15685,n20913,124,1.0,1.0,1.0
n15686,n10477,124,1.0,1.0,1.0
n15687,n3188,124,1.0,1.0,1.0
n15688,n7760,123,0.9919354838709677,1.0,0.9959677419354839
n15689,n10857,124,1.0,1.0,1.0
n1569,n10826,124,1.0,1.0,1.0
n15690,n17028,124,1.0,1.0,1.0
n15691,n10910,124,1.0,1.0,1.0
n15692,n16712,124,1.0,1.0,1.0
n15693,n10935,124,1.0,1.0,1.0
n15694,n10952,124,1.0,1.0,1.0
n15695,n3260,124,1.0,1.0,1.0
n15696,n5247,124,1.0,1.0,1.0
n15697,n1713,124,1.0,1.0,1.0
n15698,n3271,124,1.0,1.0,1.0
n15699,n10795,124,1.0,1.0,1.0
n157,n1579,124,1.0,1.0,1.0
n1570,n4863,124,1.0,1.0,1.0
n15700,n3221,124,1.0,1.0,1.0
n15701,n3262,124,1.0,1.0,1.0
n15702,n15793,124,1.0,1.0,1.0
n15703,n4792,124,1.0,1.0,1.0
n15704,n11504,124,1.0,1.0,1.0
n15705,n11059,124,1.0,1.0,1.0
n15705,n11505,124,1.0,1.0,1.0
n15705,n5411,124,1.0,1.0,1.0
n15706,n3471,124,1.0,1.0,1.0
n15707,n5198,124,1.0,1.0,1.0
n15708,n12478,124,1.0,1.0,1.0
n15709,n3748,1,0.008064516129032258,1.0,0.5040322580645161
n1571,n5328,124,1.0,1.0,1.0
n15710,n19177,124,1.0,1.0,1.0
n15711,n20289,124,1.0,1.0,1.0
n15712,n11135,124,1.0,1.0,1.0
n15713,n12711,124,1.0,1.0,1.0
n15714,n12925,124,1.0,1.0,1.0
n15715,n11190,124,1.0,1.0,1.0
n15716,n14408,124,1.0,1.0,1.0
n15717,n11246,124,1.0,1.0,1.0
n15718,n3352,124,1.0,1.0,1.0
n15719,n13819,124,1.0,1.0,1.0
n1572,n10214,124,1.0,1.0,1.0
n15720,n2199,124,1.0,1.0,1.0
n15721,n11278,124,1.0,1.0,1.0
n15722,n11388,124,1.0,1.0,1.0
n15723,n11868,124,1.0,1.0,1.0
n15723,n4357,124,1.0,1.0,1.0
n15724,n14232,124,1.0,1.0,1.0
n15725,n17105,124,1.0,1.0,1.0
n15726,n11341,124,1.0,1.0,1.0
n15727,n14920,124,1.0,1.0,1.0
n15728,n4627,122,0.9838709677419355,1.0,0.9919354838709677
n15729,n4636,124,1.0,1.0,1.0
n1573,n4876,123,0.9919354838709677,1.0,0.9959677419354839
n15730,n15372,124,1.0,1.0,1.0
n15731,n19210,124,1.0,1.0,1.0
n15732,n5852,124,1.0,1.0,1.0
n15733,n4923,124,1.0,1.0,1.0
n15734,n3396,124,1.0,1.0,1.0
n15735,n4081,124,1.0,1.0,1.0
n15736,n6950,124,1.0,1.0,1.0
n15737,n10348,124,1.0,1.0,1.0
n15738,n11478,124,1.0,1.0,1.0
n15739,n11335,123,0.9919354838709677,1.0,0.9959677419354839
n1574,n5541,124,1.0,1.0,1.0
n15740,n11507,124,1.0,1.0,1.0
n15741,n3433,124,1.0,1.0,1.0
n15742,n11523,124,1.0,1.0,1.0
n15743,n11525,124,1.0,1.0,1.0
n15744,n3462,123,0.9919354838709677,1.0,0.9959677419354839
n15745,n14961,124,1.0,1.0,1.0
n15746,n15565,124,1.0,1.0,1.0
n15747,n15933,1,0.008064516129032258,0.008130081300813009,0.008097298714922634
n15747,n3467,122,0.9838709677419355,0.991869918699187,0.9878704432205612
n15748,n3474,124,1.0,1.0,1.0
n15749,n20345,1,0.008064516129032258,1.0,0.5040322580645161
n1575,n16338,124,1.0,1.0,1.0
n15750,n3480,124,1.0,1.0,1.0
n15751,n11663,124,1.0,1.0,1.0
n15752,n10140,124,1.0,1.0,1.0
n15753,n19205,124,1.0,1.0,1.0
n15754,n2017,124,1.0,1.0,1.0
n15755,n1697,124,1.0,1.0,1.0
n15756,n2030,124,1.0,1.0,1.0
n15757,n4716,124,1.0,1.0,1.0
n15758,n8326,124,1.0,1.0,1.0
n15759,n11467,124,1.0,1.0,1.0
n1576,n6206,124,1.0,1.0,1.0
n1576,n6208,124,1.0,1.0,1.0
n15760,n11811,124,1.0,1.0,1.0
n15761,n21180,124,1.0,1.0,1.0
n15762,n4565,124,1.0,1.0,1.0
n15763,n17512,124,1.0,1.0,1.0
n15764,n11329,124,1.0,1.0,1.0
n15765,n7369,124,1.0,1.0,1.0
n15766,n5497,124,1.0,1.0,1.0
n15767,n19559,123,0.9919354838709677,1.0,0.9959677419354839
n15768,n3569,124,1.0,1.0,1.0
n15769,n20711,124,1.0,1.0,1.0
n1577,n5703,124,1.0,1.0,1.0
n15770,n3577,124,1.0,1.0,1.0
n15771,n11997,124,1.0,1.0,1.0
n15772,n3593,124,1.0,1.0,1.0
n15773,n12029,124,1.0,1.0,1.0
n15773,n13021,124,1.0,1.0,1.0
n15774,n3597,124,1.0,1.0,1.0
n15775,n7694,124,1.0,1.0,1.0
n15776,n12072,124,1.0,1.0,1.0
n15777,n7562,124,1.0,1.0,1.0
n15778,n12101,124,1.0,1.0,1.0
n15779,n12123,124,1.0,1.0,1.0
n15779,n8772,124,1.0,1.0,1.0
n1578,n4902,124,1.0,1.0,1.0
n15780,n12135,124,1.0,1.0,1.0
n15781,n12149,124,1.0,1.0,1.0
n15782,n7885,124,1.0,1.0,1.0
n15783,n8417,124,1.0,1.0,1.0
n15784,n21224,124,1.0,1.0,1.0
n15785,n18675,124,1.0,1.0,1.0
n15786,n1611,124,1.0,1.0,1.0
n15787,n12313,124,1.0,1.0,1.0
n15788,n2743,124,1.0,1.0,1.0
n15789,n15666,124,1.0,1.0,1.0
n1579,n17088,124,1.0,1.0,1.0
n15790,n15969,124,1.0,1.0,1.0
n15791,n9064,124,1.0,1.0,1.0
n15792,n9081,124,1.0,1.0,1.0
n15793,n3691,124,1.0,1.0,1.0
n15794,n16548,124,1.0,1.0,1.0
n15795,n17167,124,1.0,1.0,1.0
n15796,n17232,124,1.0,1.0,1.0
n15797,n19991,124,1.0,1.0,1.0
n15798,n9538,124,1.0,1.0,1.0
n15799,n18202,124,1.0,1.0,1.0
n158,n3071,124,1.0,1.0,1.0
n1580,n12952,124,1.0,1.0,1.0
n15800,n10799,124,1.0,1.0,1.0
n15800,n12729,124,1.0,1.0,1.0
n15801,n3734,124,1.0,1.0,1.0
n15802,n12465,123,0.9919354838709677,1.0,0.9959677419354839
n15803,n12752,124,1.0,1.0,1.0
n15803,n12753,124,1.0,1.0,1.0
n15804,n12848,124,1.0,1.0,1.0
n15805,n13648,124,1.0,1.0,1.0
n15806,n18931,124,1.0,1.0,1.0
n15807,n12527,124,1.0,1.0,1.0
n15808,n3759,124,1.0,1.0,1.0
n15809,n17132,124,1.0,1.0,1.0
n1581,n18427,124,1.0,1.0,1.0
n15810,n3774,124,1.0,1.0,1.0
n15811,n19319,124,1.0,1.0,1.0
n15812,n12593,124,1.0,1.0,1.0
n15813,n12653,124,1.0,1.0,1.0
n15814,n12669,124,1.0,1.0,1.0
n15815,n12585,124,1.0,1.0,1.0
n15816,n12852,124,1.0,1.0,1.0
n15817,n10792,124,1.0,1.0,1.0
n15818,n6766,124,1.0,1.0,1.0
n15819,n2362,124,1.0,1.0,1.0
n1582,n13415,124,1.0,1.0,1.0
n15820,n12733,124,1.0,1.0,1.0
n15821,n3825,124,1.0,1.0,1.0
n15822,n9680,124,1.0,1.0,1.0
n15823,n10293,124,1.0,1.0,1.0
n15823,n3827,124,1.0,1.0,1.0
n15824,n3349,124,1.0,1.0,1.0
n15825,n11110,123,0.9919354838709677,1.0,0.9959677419354839
n15826,n3847,124,1.0,1.0,1.0
n15827,n13565,124,1.0,1.0,1.0
n15828,n4641,124,1.0,1.0,1.0
n15829,n5784,124,1.0,1.0,1.0
n1583,n14690,124,1.0,1.0,1.0
n15830,n5800,124,1.0,1.0,1.0
n15831,n5147,124,1.0,1.0,1.0
n15832,n2768,124,1.0,1.0,1.0
n15833,n12984,124,1.0,1.0,1.0
n15834,n3326,124,1.0,1.0,1.0
n15835,n13226,124,1.0,1.0,1.0
n15836,n3928,124,1.0,1.0,1.0
n15837,n4283,124,1.0,1.0,1.0
n15838,n20862,124,1.0,1.0,1.0
n15839,n7566,124,1.0,1.0,1.0
n1584,n16325,124,1.0,1.0,1.0
n15840,n7873,124,1.0,1.0,1.0
n15841,n12096,124,1.0,1.0,1.0
n15842,n13320,124,1.0,1.0,1.0
n15843,n3952,124,1.0,1.0,1.0
n15844,n12155,124,1.0,1.0,1.0
n15845,n12095,124,1.0,1.0,1.0
n15846,n12418,124,1.0,1.0,1.0
n15847,n3992,124,1.0,1.0,1.0
n15848,n15226,124,1.0,1.0,1.0
n15849,n20835,124,1.0,1.0,1.0
n1585,n19685,124,1.0,1.0,1.0
n15850,n675,124,1.0,1.0,1.0
n15851,n13232,123,0.9919354838709677,1.0,0.9959677419354839
n15852,n12680,124,1.0,1.0,1.0
n15853,n13181,124,1.0,1.0,1.0
n15854,n21245,124,1.0,1.0,1.0
n15855,n12740,124,1.0,1.0,1.0
n15856,n12455,124,1.0,1.0,1.0
n15857,n12903,124,1.0,1.0,1.0
n15858,n251,124,1.0,1.0,1.0
n15859,n3862,124,1.0,1.0,1.0
n1586,n20983,124,1.0,1.0,1.0
n1586,n20985,123,0.9919354838709677,0.9919354838709677,0.9919354838709677
n1586,n5996,1,0.008064516129032258,0.008064516129032258,0.008064516129032258
n15860,n4066,124,1.0,1.0,1.0
n15861,n13641,123,0.9919354838709677,1.0,0.9959677419354839
n15862,n13720,124,1.0,1.0,1.0
n15863,n13747,124,1.0,1.0,1.0
n15864,n1049,1,0.008064516129032258,0.00819672131147541,0.008130618720253835
n15864,n3007,121,0.9758064516129032,0.9918032786885246,0.9838048651507139
n15865,n13483,124,1.0,1.0,1.0
n15866,n13499,124,1.0,1.0,1.0
n15867,n4086,124,1.0,1.0,1.0
n15868,n4095,122,0.9838709677419355,1.0,0.9919354838709677
n15869,n14073,1,0.008064516129032258,1.0,0.5040322580645161
n1587,n18921,124,1.0,1.0,1.0
n1587,n20427,124,1.0,1.0,1.0
n15870,n16703,1,0.008064516129032258,1.0,0.5040322580645161
n15871,n4106,124,1.0,1.0,1.0
n15872,n14635,124,1.0,1.0,1.0
n15873,n7805,124,1.0,1.0,1.0
n15874,n14705,124,1.0,1.0,1.0
n15875,n4146,124,1.0,1.0,1.0
n15876,n12174,124,1.0,1.0,1.0
n15877,n4151,124,1.0,1.0,1.0
n15878,n13715,124,1.0,1.0,1.0
n15879,n13721,124,1.0,1.0,1.0
n1588,n63,124,1.0,1.0,1.0
n15880,n2539,124,1.0,1.0,1.0
n15881,n515,124,1.0,1.0,1.0
n15882,n15120,124,1.0,1.0,1.0
n15883,n13762,124,1.0,1.0,1.0
n15884,n15207,124,1.0,1.0,1.0
n15885,n15008,124,1.0,1.0,1.0
n15886,n5177,124,1.0,1.0,1.0
n15887,n15333,124,1.0,1.0,1.0
n15888,n13815,124,1.0,1.0,1.0
n15889,n6712,124,1.0,1.0,1.0
n1589,n16394,124,1.0,1.0,1.0
n15890,n15544,124,1.0,1.0,1.0
n15891,n8803,124,1.0,1.0,1.0
n15892,n15620,124,1.0,1.0,1.0
n15893,n20963,124,1.0,1.0,1.0
n15894,n10754,124,1.0,1.0,1.0
n15895,n4211,124,1.0,1.0,1.0
n15896,n13877,124,1.0,1.0,1.0
n15897,n11192,124,1.0,1.0,1.0
n15898,n11712,124,1.0,1.0,1.0
n15899,n3742,124,1.0,1.0,1.0
n159,n2815,124,1.0,1.0,1.0
n1590,n4002,124,1.0,1.0,1.0
n15900,n4232,124,1.0,1.0,1.0
n15901,n15922,124,1.0,1.0,1.0
n15902,n16080,124,1.0,1.0,1.0
n15903,n16114,124,1.0,1.0,1.0
n15904,n12319,124,1.0,1.0,1.0
n15905,n16339,124,1.0,1.0,1.0
n15906,n14007,124,1.0,1.0,1.0
n15906,n16327,124,1.0,1.0,1.0
n15907,n4252,124,1.0,1.0,1.0
n15908,n14030,124,1.0,1.0,1.0
n15909,n16546,124,1.0,1.0,1.0
n1591,n14810,124,1.0,1.0,1.0
n15910,n14098,123,0.9919354838709677,1.0,0.9959677419354839
n15911,n4290,124,1.0,1.0,1.0
n15911,n9408,124,1.0,1.0,1.0
n15912,n17121,123,0.9919354838709677,1.0,0.9959677419354839
n15913,n17229,124,1.0,1.0,1.0
n15914,n9300,124,1.0,1.0,1.0
n15915,n9869,124,1.0,1.0,1.0
n15916,n10308,124,1.0,1.0,1.0
n15917,n3699,124,1.0,1.0,1.0
n15918,n14254,124,1.0,1.0,1.0
n15919,n14261,124,1.0,1.0,1.0
n1592,n1491,124,1.0,1.0,1.0
n15920,n10822,124,1.0,1.0,1.0
n15920,n11002,123,0.9919354838709677,0.9919354838709677,0.9919354838709677
n15921,n11158,124,1.0,1.0,1.0
n15922,n11636,124,1.0,1.0,1.0
n15923,n14363,124,1.0,1.0,1.0
n15924,n4363,124,1.0,1.0,1.0
n15925,n18376,124,1.0,1.0,1.0
n15926,n18383,124,1.0,1.0,1.0
n15927,n14431,124,1.0,1.0,1.0
n15928,n18436,124,1.0,1.0,1.0
n15929,n13646,124,1.0,1.0,1.0
n1593,n15951,124,1.0,1.0,1.0
n15930,n14487,124,1.0,1.0,1.0
n15931,n13644,124,1.0,1.0,1.0
n15931,n18693,124,1.0,1.0,1.0
n15932,n14588,124,1.0,1.0,1.0
n15933,n14514,1,0.008064516129032258,1.0,0.5040322580645161
n15934,n4402,124,1.0,1.0,1.0
n15935,n13416,124,1.0,1.0,1.0
n15936,n19075,124,1.0,1.0,1.0
n15937,n14857,124,1.0,1.0,1.0
n15938,n19181,123,0.9919354838709677,1.0,0.9959677419354839
n15939,n19248,124,1.0,1.0,1.0
n1594,n1608,124,1.0,1.0,1.0
n15940,n4376,124,1.0,1.0,1.0
n15941,n19312,124,1.0,1.0,1.0
n15942,n14642,124,1.0,1.0,1.0
n15943,n16007,124,1.0,1.0,1.0
n15944,n19499,124,1.0,1.0,1.0
n15945,n4432,124,1.0,1.0,1.0
n15946,n5388,124,1.0,1.0,1.0
n15947,n4435,124,1.0,1.0,1.0
n15948,n19720,124,1.0,1.0,1.0
n15949,n4444,124,1.0,1.0,1.0
n1595,n16465,124,1.0,1.0,1.0
n15950,n19855,124,1.0,1.0,1.0
n15951,n19900,124,1.0,1.0,1.0
n15952,n14718,124,1.0,1.0,1.0
n15953,n20078,124,1.0,1.0,1.0
n15954,n14759,124,1.0,1.0,1.0
n15955,n18393,124,1.0,1.0,1.0
n15956,n4487,124,1.0,1.0,1.0
n15957,n4490,124,1.0,1.0,1.0
n15958,n7960,124,1.0,1.0,1.0
n15959,n16926,124,1.0,1.0,1.0
n1596,n495,124,1.0,1.0,1.0
n15960,n20762,124,1.0,1.0,1.0
n15961,n19048,124,1.0,1.0,1.0
n15962,n14910,124,1.0,1.0,1.0
n15963,n4526,124,1.0,1.0,1.0
n15964,n220,124,1.0,1.0,1.0
n15965,n246,124,1.0,1.0,1.0
n15966,n3225,124,1.0,1.0,1.0
n15967,n15020,124,1.0,1.0,1.0
n15968,n15024,124,1.0,1.0,1.0
n15969,n4543,124,1.0,1.0,1.0
n1597,n16479,124,1.0,1.0,1.0
n15970,n4544,124,1.0,1.0,1.0
n15971,n6231,123,0.9919354838709677,1.0,0.9959677419354839
n15972,n4548,124,1.0,1.0,1.0
n15973,n320,124,1.0,1.0,1.0
n15974,n2335,124,1.0,1.0,1.0
n15975,n7967,124,1.0,1.0,1.0
n15976,n898,124,1.0,1.0,1.0
n15977,n972,124,1.0,1.0,1.0
