anchor_id,node_id,haplotype_count,U,D,C,alpha,beta,gamma,final_score,selected
a1602,n1602,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1603,n1603,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1604,n1604,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1605,n1605,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1606,n1606,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1607,n1607,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1608,n1608,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1609,n1609,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1610,n1610,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1611,n1611,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1612,n1612,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1613,n1613,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1614,n1614,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1615,n1615,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1616,n1616,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1617,n1617,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1618,n1618,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1619,n1619,4,0.0,0.18604651162790697,0.75,0.35,0.35,0.3,0.29011627906976745,False
a1620,n1620,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1621,n1621,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1622,n1622,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1623,n1623,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1624,n1624,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1625,n1625,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1626,n1626,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1627,n1627,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1628,n1628,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1629,n1629,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1630,n1630,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1631,n1631,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1632,n1632,4,0.0,0.18604651162790697,0.875,0.35,0.35,0.3,0.3276162790697674,False
a1633,n1633,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1634,n1634,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1635,n1635,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1636,n1636,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1637,n1637,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1638,n1638,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1639,n1639,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1640,n1640,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1641,n1641,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1642,n1642,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1643,n1643,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1644,n1644,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1645,n1645,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1646,n1646,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1647,n1647,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1648,n1648,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1649,n1649,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1650,n1650,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1651,n1651,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1652,n1652,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1653,n1653,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1654,n1654,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1655,n1655,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1656,n1656,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1657,n1657,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1658,n1658,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1659,n1659,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1660,n1660,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1661,n1661,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1662,n1662,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1663,n1663,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1664,n1664,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1665,n1665,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1666,n1666,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1667,n1667,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1668,n1668,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1669,n1669,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1670,n1670,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1671,n1671,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1672,n1672,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1673,n1673,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1674,n1674,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1675,n1675,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1676,n1676,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1677,n1677,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1678,n1678,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1679,n1679,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1680,n1680,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1681,n1681,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1682,n1682,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1683,n1683,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1684,n1684,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1685,n1685,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1686,n1686,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1687,n1687,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1688,n1688,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1689,n1689,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1690,n1690,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1691,n1691,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1692,n1692,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1693,n1693,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1694,n1694,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1695,n1695,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1696,n1696,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1697,n1697,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1698,n1698,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1699,n1699,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1700,n1700,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1701,n1701,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1702,n1702,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1703,n1703,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1704,n1704,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1705,n1705,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1706,n1706,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1707,n1707,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1708,n1708,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1709,n1709,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1710,n1710,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1711,n1711,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1712,n1712,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1713,n1713,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1714,n1714,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1715,n1715,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1716,n1716,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1717,n1717,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1718,n1718,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1719,n1719,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1720,n1720,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1721,n1721,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1722,n1722,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1723,n1723,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1724,n1724,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1725,n1725,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1726,n1726,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1727,n1727,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1728,n1728,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1729,n1729,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1730,n1730,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1731,n1731,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1732,n1732,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1733,n1733,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1734,n1734,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1735,n1735,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1736,n1736,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1737,n1737,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1738,n1738,4,0.0,0.18604651162790697,0.75,0.35,0.35,0.3,0.29011627906976745,False
a1739,n1739,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1740,n1740,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1741,n1741,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1742,n1742,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1743,n1743,4,0.0,0.18604651162790697,0.75,0.35,0.35,0.3,0.29011627906976745,False
a1744,n1744,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1745,n1745,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1746,n1746,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1747,n1747,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1748,n1748,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1749,n1749,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1750,n1750,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1751,n1751,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1752,n1752,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1753,n1753,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1754,n1754,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1755,n1755,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1756,n1756,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1757,n1757,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1758,n1758,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1759,n1759,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1760,n1760,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1761,n1761,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1762,n1762,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1763,n1763,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1764,n1764,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1765,n1765,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1766,n1766,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1767,n1767,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1768,n1768,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1769,n1769,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1770,n1770,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1771,n1771,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1772,n1772,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1773,n1773,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1774,n1774,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1775,n1775,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1776,n1776,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1777,n1777,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1778,n1778,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1779,n1779,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1780,n1780,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1781,n1781,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1782,n1782,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1783,n1783,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1784,n1784,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1785,n1785,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1786,n1786,4,0.0,0.18604651162790697,0.75,0.35,0.35,0.3,0.29011627906976745,False
a1787,n1787,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1788,n1788,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1789,n1789,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1790,n1790,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1791,n1791,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1792,n1792,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1793,n1793,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1794,n1794,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1795,n1795,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1796,n1796,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1797,n1797,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1798,n1798,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1799,n1799,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1800,n1800,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1801,n1801,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1802,n1802,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1803,n1803,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1804,n1804,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1805,n1805,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1806,n1806,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1807,n1807,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1808,n1808,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1809,n1809,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1810,n1810,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1811,n1811,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1812,n1812,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1813,n1813,4,0.0,0.18604651162790697,0.75,0.35,0.35,0.3,0.29011627906976745,False
a1814,n1814,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1815,n1815,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1816,n1816,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1817,n1817,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1818,n1818,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1819,n1819,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1820,n1820,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1821,n1821,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1822,n1822,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1823,n1823,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1824,n1824,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1825,n1825,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1826,n1826,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1827,n1827,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1828,n1828,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1829,n1829,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1830,n1830,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1831,n1831,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1832,n1832,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1833,n1833,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1834,n1834,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1835,n1835,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1836,n1836,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1837,n1837,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1838,n1838,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1839,n1839,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1840,n1840,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1841,n1841,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1842,n1842,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1843,n1843,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1844,n1844,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1845,n1845,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1846,n1846,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1847,n1847,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1848,n1848,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1849,n1849,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1850,n1850,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1851,n1851,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1852,n1852,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1853,n1853,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1854,n1854,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1855,n1855,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1856,n1856,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1857,n1857,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1858,n1858,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1859,n1859,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1860,n1860,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1861,n1861,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1862,n1862,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1863,n1863,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1864,n1864,4,0.0,0.18604651162790697,0.75,0.35,0.35,0.3,0.29011627906976745,False
a1865,n1865,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1866,n1866,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1867,n1867,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1868,n1868,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1869,n1869,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1870,n1870,3,0.25,0.06976744186046512,0.9375,0.35,0.35,0.3,0.39316860465116277,False
a1871,n1871,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1872,n1872,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1873,n1873,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1874,n1874,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1875,n1875,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1876,n1876,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1877,n1877,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
a1878,n1878,4,0.0,0.09302325581395349,1.0,0.35,0.35,0.3,0.3325581395348837,False
