node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n4869,4,1.0,1.0,1.0,1.0,1.0,shared
n4870,4,1.0,1.0,1.0,1.0,1.0,shared
n4871,4,1.0,1.0,1.0,1.0,1.0,shared
n4872,4,1.0,1.0,1.0,1.0,1.0,shared
n4873,3,0.75,1.0,1.0,1.0,0.9375,shared
n4874,4,1.0,1.0,1.0,1.0,1.0,shared
n4875,4,1.0,1.0,1.0,1.0,1.0,shared
n4876,4,1.0,1.0,1.0,1.0,1.0,shared
n4877,4,1.0,1.0,1.0,1.0,1.0,shared
n4878,4,1.0,1.0,1.0,1.0,1.0,shared
n4879,3,0.75,1.0,1.0,1.0,0.9375,shared
n4880,3,0.75,1.0,1.0,1.0,0.9375,shared
n4881,4,1.0,1.0,1.0,1.0,1.0,shared
n4882,4,1.0,1.0,1.0,1.0,1.0,shared
n4883,4,1.0,1.0,1.0,1.0,1.0,shared
n4884,4,1.0,1.0,1.0,1.0,1.0,shared
n4885,4,1.0,1.0,1.0,1.0,1.0,shared
n4886,4,1.0,1.0,1.0,1.0,1.0,shared
n4887,4,1.0,1.0,1.0,1.0,1.0,shared
n4888,3,0.75,1.0,1.0,1.0,0.9375,shared
n4889,4,1.0,1.0,1.0,1.0,1.0,shared
n4890,4,1.0,1.0,1.0,1.0,1.0,shared
n4891,4,1.0,1.0,1.0,1.0,1.0,shared
n4892,4,1.0,1.0,1.0,1.0,1.0,shared
n4893,3,0.75,1.0,1.0,1.0,0.9375,shared
n4894,4,1.0,1.0,1.0,1.0,1.0,shared
n4895,4,1.0,1.0,1.0,1.0,1.0,shared
n4896,4,1.0,1.0,1.0,1.0,1.0,shared
n4897,4,1.0,1.0,1.0,1.0,1.0,shared
n4898,4,1.0,1.0,1.0,1.0,1.0,shared
n4899,3,0.75,1.0,1.0,1.0,0.9375,shared
n4900,3,0.75,1.0,1.0,1.0,0.9375,shared
n4901,3,0.75,1.0,1.0,1.0,0.9375,shared
n4902,3,0.75,1.0,1.0,1.0,0.9375,shared
n4903,4,1.0,1.0,1.0,1.0,1.0,shared
n4904,4,1.0,1.0,1.0,1.0,1.0,shared
n4905,4,1.0,1.0,1.0,1.0,1.0,shared
n4906,4,1.0,1.0,1.0,1.0,1.0,shared
n4907,3,0.75,1.0,1.0,1.0,0.9375,shared
n4908,3,0.75,1.0,1.0,1.0,0.9375,shared
n4909,3,0.75,1.0,1.0,1.0,0.9375,shared
n4910,4,1.0,1.0,1.0,1.0,1.0,shared
n4911,4,1.0,1.0,1.0,1.0,1.0,shared
n4912,4,1.0,1.0,1.0,1.0,1.0,shared
n4913,3,0.75,1.0,1.0,1.0,0.9375,shared
n4914,3,0.75,1.0,1.0,1.0,0.9375,shared
n4915,4,1.0,1.0,1.0,1.0,1.0,shared
n4916,4,1.0,1.0,1.0,1.0,1.0,shared
n4917,4,1.0,1.0,1.0,1.0,1.0,shared
n4918,4,1.0,1.0,1.0,1.0,1.0,shared
n4919,4,1.0,1.0,1.0,1.0,1.0,shared
n4920,4,1.0,1.0,1.0,1.0,1.0,shared
n4921,4,1.0,1.0,1.0,1.0,1.0,shared
n4922,4,1.0,1.0,1.0,1.0,1.0,shared
n4923,3,0.75,1.0,1.0,1.0,0.9375,shared
n4924,4,1.0,1.0,1.0,1.0,1.0,shared
n4925,4,1.0,1.0,1.0,1.0,1.0,shared
n4926,4,1.0,1.0,1.0,1.0,1.0,shared
n4927,3,0.75,1.0,1.0,1.0,0.9375,shared
n4928,4,1.0,1.0,1.0,1.0,1.0,shared
n4929,4,1.0,1.0,1.0,1.0,1.0,shared
n4930,4,1.0,0.5,0.5,1.0,0.75,shared
n4931,4,1.0,1.0,1.0,1.0,1.0,shared
n4932,3,0.75,1.0,1.0,1.0,0.9375,shared
n4933,4,1.0,1.0,1.0,1.0,1.0,shared
n4934,3,0.75,1.0,1.0,1.0,0.9375,shared
n4935,4,1.0,1.0,1.0,1.0,1.0,shared
n4936,4,1.0,1.0,1.0,1.0,1.0,shared
n4937,3,0.75,1.0,1.0,1.0,0.9375,shared
n4938,4,1.0,1.0,1.0,1.0,1.0,shared
n4939,4,1.0,1.0,1.0,1.0,1.0,shared
n4940,3,0.75,1.0,1.0,1.0,0.9375,shared
n4941,4,1.0,1.0,1.0,1.0,1.0,shared
n4942,4,1.0,1.0,1.0,1.0,1.0,shared
n4943,4,1.0,1.0,1.0,1.0,1.0,shared
n4944,4,1.0,1.0,1.0,1.0,1.0,shared
n4945,4,1.0,1.0,1.0,1.0,1.0,shared
n4946,4,1.0,1.0,1.0,1.0,1.0,shared
n4947,3,0.75,1.0,1.0,1.0,0.9375,shared
n4948,3,0.75,1.0,1.0,1.0,0.9375,shared
n4949,4,1.0,1.0,1.0,1.0,1.0,shared
n4950,4,1.0,1.0,1.0,1.0,1.0,shared
n4951,4,1.0,1.0,1.0,1.0,1.0,shared
n4952,3,0.75,1.0,1.0,1.0,0.9375,shared
n4953,4,1.0,1.0,1.0,1.0,1.0,shared
n4954,4,1.0,1.0,1.0,1.0,1.0,shared
n4955,4,1.0,1.0,1.0,1.0,1.0,shared
n4956,4,1.0,1.0,1.0,1.0,1.0,shared
n4957,3,0.75,1.0,1.0,1.0,0.9375,shared
n4958,3,0.75,1.0,1.0,1.0,0.9375,shared
n4959,3,0.75,1.0,1.0,1.0,0.9375,shared
n4960,4,1.0,1.0,0.5714285714285714,1.0,0.8928571428571428,shared
n4961,4,1.0,1.0,1.0,1.0,1.0,shared
n4962,3,0.75,1.0,1.0,1.0,0.9375,shared
n4963,4,1.0,1.0,1.0,1.0,1.0,shared
n4964,3,0.75,1.0,1.0,1.0,0.9375,shared
n4965,4,1.0,1.0,1.0,1.0,1.0,shared
n4966,4,1.0,1.0,1.0,1.0,1.0,shared
n4967,4,1.0,1.0,1.0,1.0,1.0,shared
n4968,3,0.75,1.0,1.0,1.0,0.9375,shared
n4969,4,1.0,1.0,1.0,1.0,1.0,shared
n4970,4,1.0,1.0,1.0,1.0,1.0,shared
n4971,4,1.0,1.0,1.0,1.0,1.0,shared
n4972,4,1.0,1.0,1.0,1.0,1.0,shared
n4973,4,1.0,1.0,1.0,1.0,1.0,shared
n4974,3,0.75,1.0,1.0,1.0,0.9375,shared
n4975,4,1.0,1.0,1.0,1.0,1.0,shared
n4976,4,1.0,1.0,1.0,1.0,1.0,shared
n4977,3,0.75,1.0,1.0,1.0,0.9375,shared
n4978,4,1.0,1.0,1.0,1.0,1.0,shared
n4979,3,0.75,1.0,1.0,1.0,0.9375,shared
n4980,3,0.75,1.0,1.0,1.0,0.9375,shared
n4981,4,1.0,1.0,1.0,1.0,1.0,shared
n4982,3,0.75,1.0,1.0,1.0,0.9375,shared
n4983,4,1.0,1.0,1.0,1.0,1.0,shared
n4984,3,0.75,1.0,1.0,1.0,0.9375,shared
n4985,4,1.0,1.0,1.0,1.0,1.0,shared
n4986,3,0.75,1.0,1.0,1.0,0.9375,shared
n4987,4,1.0,1.0,1.0,1.0,1.0,shared
n4988,4,1.0,1.0,1.0,1.0,1.0,shared
n4989,3,0.75,1.0,1.0,1.0,0.9375,shared
n4990,4,1.0,1.0,1.0,1.0,1.0,shared
n4991,4,1.0,1.0,1.0,1.0,1.0,shared
n4992,4,1.0,1.0,1.0,1.0,1.0,shared
n4993,3,0.75,1.0,1.0,1.0,0.9375,shared
n4994,4,1.0,1.0,1.0,1.0,1.0,shared
n4995,4,1.0,1.0,1.0,1.0,1.0,shared
n4996,4,1.0,1.0,1.0,1.0,1.0,shared
n4997,4,1.0,1.0,1.0,1.0,1.0,shared
n4998,4,1.0,1.0,1.0,1.0,1.0,shared
n4999,4,1.0,1.0,1.0,1.0,1.0,shared
n5000,4,1.0,1.0,1.0,1.0,1.0,shared
n5001,4,1.0,1.0,1.0,1.0,1.0,shared
n5002,4,1.0,1.0,1.0,1.0,1.0,shared
n5003,4,1.0,1.0,1.0,1.0,1.0,shared
n5004,4,1.0,1.0,1.0,1.0,1.0,shared
n5005,3,0.75,1.0,1.0,1.0,0.9375,shared
n5006,4,1.0,1.0,1.0,1.0,1.0,shared
n5007,4,1.0,1.0,1.0,1.0,1.0,shared
n5008,3,0.75,1.0,1.0,1.0,0.9375,shared
n5009,4,1.0,1.0,1.0,1.0,1.0,shared
n5010,4,1.0,1.0,1.0,1.0,1.0,shared
n5011,4,1.0,1.0,1.0,1.0,1.0,shared
n5012,4,1.0,1.0,1.0,1.0,1.0,shared
n5013,3,0.75,1.0,1.0,1.0,0.9375,shared
n5014,4,1.0,1.0,1.0,1.0,1.0,shared
n5015,4,1.0,1.0,1.0,1.0,1.0,shared
n5016,4,1.0,1.0,1.0,1.0,1.0,shared
n5017,4,1.0,1.0,1.0,1.0,1.0,shared
n5018,4,1.0,1.0,1.0,1.0,1.0,shared
n5019,3,0.75,1.0,1.0,1.0,0.9375,shared
n5020,4,1.0,1.0,1.0,1.0,1.0,shared
n5021,4,1.0,1.0,1.0,1.0,1.0,shared
n5022,4,1.0,1.0,1.0,1.0,1.0,shared
n5023,4,1.0,1.0,1.0,1.0,1.0,shared
n5024,4,1.0,1.0,1.0,1.0,1.0,shared
n5025,4,1.0,1.0,1.0,1.0,1.0,shared
n5026,4,1.0,1.0,1.0,1.0,1.0,shared
n5027,4,1.0,1.0,1.0,1.0,1.0,shared
n5028,4,1.0,1.0,1.0,1.0,1.0,shared
n5029,4,1.0,1.0,1.0,1.0,1.0,shared
n5030,4,1.0,1.0,1.0,1.0,1.0,shared
n5031,4,1.0,1.0,1.0,1.0,1.0,shared
n5032,4,1.0,1.0,1.0,1.0,1.0,shared
n5033,4,1.0,1.0,1.0,1.0,1.0,shared
n5034,4,1.0,1.0,1.0,1.0,1.0,shared
n5035,4,1.0,1.0,1.0,1.0,1.0,shared
n5036,3,0.75,1.0,1.0,1.0,0.9375,shared
n5037,4,1.0,1.0,1.0,1.0,1.0,shared
n5038,4,1.0,1.0,1.0,1.0,1.0,shared
n5039,4,1.0,1.0,1.0,1.0,1.0,shared
n5040,4,1.0,1.0,1.0,1.0,1.0,shared
n5041,4,1.0,1.0,1.0,1.0,1.0,shared
n5042,4,1.0,1.0,1.0,1.0,1.0,shared
n5043,4,1.0,1.0,1.0,1.0,1.0,shared
n5044,3,0.75,1.0,1.0,1.0,0.9375,shared
n5045,4,1.0,1.0,1.0,1.0,1.0,shared
n5046,4,1.0,1.0,1.0,1.0,1.0,shared
n5047,4,1.0,1.0,1.0,1.0,1.0,shared
n5048,4,1.0,1.0,1.0,1.0,1.0,shared
n5049,4,1.0,1.0,1.0,1.0,1.0,shared
n5050,4,1.0,1.0,1.0,1.0,1.0,shared
n5051,4,1.0,1.0,1.0,1.0,1.0,shared
n5052,4,1.0,1.0,1.0,1.0,1.0,shared
n5053,3,0.75,1.0,1.0,1.0,0.9375,shared
n5054,3,0.75,1.0,1.0,1.0,0.9375,shared
n5055,4,1.0,1.0,1.0,1.0,1.0,shared
n5056,4,1.0,1.0,1.0,1.0,1.0,shared
n5057,4,1.0,1.0,1.0,1.0,1.0,shared
n5058,4,1.0,1.0,1.0,1.0,1.0,shared
n5059,4,1.0,1.0,1.0,1.0,1.0,shared
n5060,4,1.0,1.0,0.5714285714285714,1.0,0.8928571428571428,shared
n5061,4,1.0,1.0,1.0,1.0,1.0,shared
n5062,4,1.0,1.0,1.0,1.0,1.0,shared
n5063,4,1.0,1.0,1.0,1.0,1.0,shared
n5064,3,0.75,1.0,1.0,1.0,0.9375,shared
n5065,4,1.0,1.0,1.0,1.0,1.0,shared
n5066,4,1.0,1.0,1.0,1.0,1.0,shared
n5067,4,1.0,1.0,1.0,1.0,1.0,shared
n5068,4,1.0,1.0,1.0,1.0,1.0,shared
n5069,4,1.0,1.0,1.0,1.0,1.0,shared
n5070,4,1.0,1.0,1.0,1.0,1.0,shared
n5071,4,1.0,1.0,1.0,1.0,1.0,shared
n5072,4,1.0,1.0,1.0,1.0,1.0,shared
n5073,4,1.0,1.0,1.0,1.0,1.0,shared
n5074,4,1.0,1.0,1.0,1.0,1.0,shared
n5075,4,1.0,1.0,1.0,1.0,1.0,shared
n5076,4,1.0,1.0,1.0,1.0,1.0,shared
n5077,4,1.0,1.0,1.0,1.0,1.0,shared
n5078,3,0.75,1.0,1.0,1.0,0.9375,shared
n5079,4,1.0,1.0,1.0,1.0,1.0,shared
n5080,4,1.0,1.0,1.0,1.0,1.0,shared
n5081,4,1.0,1.0,1.0,1.0,1.0,shared
n5082,4,1.0,1.0,1.0,1.0,1.0,shared
n5083,4,1.0,1.0,1.0,1.0,1.0,shared
n5084,4,1.0,1.0,1.0,1.0,1.0,shared
n5085,4,1.0,1.0,1.0,1.0,1.0,shared
n5086,4,1.0,1.0,1.0,1.0,1.0,shared
n5087,4,1.0,1.0,1.0,1.0,1.0,shared
n5088,4,1.0,1.0,1.0,1.0,1.0,shared
n5089,4,1.0,1.0,1.0,1.0,1.0,shared
n5090,3,0.75,1.0,1.0,1.0,0.9375,shared
n5091,4,1.0,1.0,1.0,1.0,1.0,shared
n5092,4,1.0,1.0,1.0,1.0,1.0,shared
n5093,4,1.0,1.0,1.0,1.0,1.0,shared
n5094,4,1.0,1.0,1.0,1.0,1.0,shared
n5095,4,1.0,1.0,1.0,1.0,1.0,shared
n5096,4,1.0,1.0,1.0,1.0,1.0,shared
n5097,3,0.75,1.0,1.0,1.0,0.9375,shared
n5098,4,1.0,1.0,1.0,1.0,1.0,shared
n5099,3,0.75,1.0,1.0,1.0,0.9375,shared
n5100,4,1.0,1.0,1.0,1.0,1.0,shared
n5101,3,0.75,1.0,1.0,1.0,0.9375,shared
n5102,4,1.0,1.0,1.0,1.0,1.0,shared
n5103,4,1.0,1.0,1.0,1.0,1.0,shared
n5104,3,0.75,1.0,1.0,1.0,0.9375,shared
n5105,3,0.75,1.0,1.0,1.0,0.9375,shared
n5106,3,0.75,1.0,1.0,1.0,0.9375,shared
n5107,4,1.0,1.0,1.0,1.0,1.0,shared
n5108,3,0.75,1.0,1.0,1.0,0.9375,shared
n5109,4,1.0,1.0,1.0,1.0,1.0,shared
n5110,4,1.0,1.0,1.0,1.0,1.0,shared
n5111,4,1.0,1.0,1.0,1.0,1.0,shared
n5112,4,1.0,1.0,1.0,1.0,1.0,shared
n5113,4,1.0,1.0,1.0,1.0,1.0,shared
n5114,4,1.0,1.0,1.0,1.0,1.0,shared
n5115,4,1.0,1.0,1.0,1.0,1.0,shared
n5116,3,0.75,1.0,1.0,1.0,0.9375,shared
n5117,4,1.0,1.0,1.0,1.0,1.0,shared
n5118,3,0.75,1.0,1.0,1.0,0.9375,shared
n5119,4,1.0,1.0,1.0,1.0,1.0,shared
n5120,4,1.0,1.0,1.0,1.0,1.0,shared
n5121,4,1.0,1.0,1.0,1.0,1.0,shared
n5122,4,1.0,1.0,1.0,1.0,1.0,shared
n5123,3,0.75,1.0,1.0,1.0,0.9375,shared
n5124,4,1.0,0.6666666666666666,1.0,1.0,0.9166666666666666,shared
n5125,4,1.0,1.0,1.0,1.0,1.0,shared
n5126,4,1.0,1.0,1.0,1.0,1.0,shared
n5127,3,0.75,1.0,1.0,1.0,0.9375,shared
n5128,4,1.0,1.0,1.0,1.0,1.0,shared
n5129,4,1.0,1.0,1.0,1.0,1.0,shared
n5130,4,1.0,1.0,1.0,1.0,1.0,shared
n5131,4,1.0,1.0,1.0,1.0,1.0,shared
n5132,4,1.0,1.0,1.0,1.0,1.0,shared
n5133,3,0.75,1.0,1.0,1.0,0.9375,shared
n5134,4,1.0,1.0,1.0,1.0,1.0,shared
n5135,4,1.0,1.0,1.0,1.0,1.0,shared
n5136,4,1.0,1.0,1.0,1.0,1.0,shared
n5137,4,1.0,1.0,1.0,1.0,1.0,shared
n5138,4,1.0,1.0,1.0,1.0,1.0,shared
n5139,3,0.75,1.0,1.0,1.0,0.9375,shared
n5140,3,0.75,1.0,1.0,1.0,0.9375,shared
n5141,4,1.0,1.0,1.0,1.0,1.0,shared
n5142,4,1.0,1.0,1.0,1.0,1.0,shared
n5143,3,0.75,1.0,1.0,1.0,0.9375,shared
n5144,4,1.0,1.0,1.0,1.0,1.0,shared
n5145,4,1.0,1.0,1.0,1.0,1.0,shared
n5146,4,1.0,1.0,1.0,1.0,1.0,shared
n5147,3,0.75,1.0,1.0,1.0,0.9375,shared
n5148,4,1.0,1.0,1.0,1.0,1.0,shared
n5149,4,1.0,1.0,1.0,1.0,1.0,shared
n5150,4,1.0,1.0,1.0,1.0,1.0,shared
n5151,4,1.0,1.0,1.0,1.0,1.0,shared
n5152,4,1.0,1.0,1.0,1.0,1.0,shared
n5153,4,1.0,1.0,1.0,1.0,1.0,shared
n5154,3,0.75,1.0,1.0,1.0,0.9375,shared
n5155,4,1.0,1.0,1.0,1.0,1.0,shared
n5156,4,1.0,1.0,1.0,1.0,1.0,shared
n5157,4,1.0,1.0,1.0,1.0,1.0,shared
n5158,4,1.0,1.0,1.0,1.0,1.0,shared
n5159,4,1.0,1.0,1.0,1.0,1.0,shared
n5160,3,0.75,1.0,1.0,1.0,0.9375,shared
n5161,4,1.0,1.0,1.0,1.0,1.0,shared
n5162,3,0.75,1.0,1.0,1.0,0.9375,shared
n5163,4,1.0,1.0,1.0,1.0,1.0,shared
n5164,4,1.0,1.0,1.0,1.0,1.0,shared
n5165,4,1.0,1.0,1.0,1.0,1.0,shared
n5166,4,1.0,1.0,1.0,1.0,1.0,shared
n5167,4,1.0,1.0,1.0,1.0,1.0,shared
n5168,4,1.0,1.0,1.0,1.0,1.0,shared
n5169,4,1.0,1.0,1.0,1.0,1.0,shared
n5170,4,1.0,1.0,1.0,1.0,1.0,shared
n5171,4,1.0,1.0,1.0,1.0,1.0,shared
n5172,4,1.0,1.0,1.0,1.0,1.0,shared
n5173,4,1.0,1.0,1.0,1.0,1.0,shared
n5174,4,1.0,1.0,1.0,1.0,1.0,shared
n5175,3,0.75,1.0,1.0,1.0,0.9375,shared
n5176,4,1.0,1.0,1.0,1.0,1.0,shared
n5177,4,1.0,1.0,1.0,1.0,1.0,shared
n5178,4,1.0,1.0,1.0,1.0,1.0,shared
n5179,4,1.0,1.0,1.0,1.0,1.0,shared
n5180,4,1.0,1.0,1.0,1.0,1.0,shared
n5181,4,1.0,1.0,1.0,1.0,1.0,shared
n5182,3,0.75,1.0,1.0,1.0,0.9375,shared
n5183,4,1.0,1.0,1.0,1.0,1.0,shared
n5184,4,1.0,1.0,1.0,1.0,1.0,shared
n5185,4,1.0,1.0,1.0,1.0,1.0,shared
n5186,3,0.75,1.0,1.0,1.0,0.9375,shared
n5187,3,0.75,1.0,1.0,1.0,0.9375,shared
n5188,4,1.0,1.0,1.0,1.0,1.0,shared
n5189,4,1.0,1.0,1.0,1.0,1.0,shared
n5190,4,1.0,1.0,1.0,1.0,1.0,shared
n5191,3,0.75,1.0,1.0,1.0,0.9375,shared
n5192,4,1.0,1.0,1.0,1.0,1.0,shared
n5193,4,1.0,1.0,1.0,1.0,1.0,shared
n5194,4,1.0,1.0,1.0,1.0,1.0,shared
n5195,4,1.0,1.0,1.0,1.0,1.0,shared
n5196,3,0.75,1.0,1.0,1.0,0.9375,shared
n5197,3,0.75,1.0,1.0,1.0,0.9375,shared
n5198,4,1.0,1.0,1.0,1.0,1.0,shared
n5199,4,1.0,1.0,1.0,1.0,1.0,shared
n5200,4,1.0,1.0,1.0,1.0,1.0,shared
n5201,3,0.75,1.0,1.0,1.0,0.9375,shared
n5202,4,1.0,1.0,1.0,1.0,1.0,shared
n5203,4,1.0,1.0,1.0,1.0,1.0,shared
n5204,4,1.0,1.0,1.0,1.0,1.0,shared
n5205,4,1.0,1.0,1.0,1.0,1.0,shared
n5206,3,0.75,1.0,1.0,1.0,0.9375,shared
n5207,4,1.0,1.0,1.0,1.0,1.0,shared
n5208,4,1.0,1.0,1.0,1.0,1.0,shared
n5209,4,1.0,1.0,1.0,1.0,1.0,shared
n5210,4,1.0,0.5,0.5,1.0,0.75,shared
n5211,4,1.0,1.0,1.0,1.0,1.0,shared
n5212,4,1.0,1.0,1.0,1.0,1.0,shared
n5213,3,0.75,1.0,1.0,1.0,0.9375,shared
n5214,3,0.75,1.0,1.0,1.0,0.9375,shared
n5215,4,1.0,1.0,1.0,1.0,1.0,shared
n5216,4,1.0,1.0,1.0,1.0,1.0,shared
n5217,4,1.0,1.0,1.0,1.0,1.0,shared
n5218,3,0.75,1.0,1.0,1.0,0.9375,shared
n5219,4,1.0,1.0,1.0,1.0,1.0,shared
n5220,3,0.75,1.0,1.0,1.0,0.9375,shared
n5221,3,0.75,1.0,1.0,1.0,0.9375,shared
n5222,4,1.0,1.0,1.0,1.0,1.0,shared
n5223,4,1.0,1.0,1.0,1.0,1.0,shared
n5224,3,0.75,1.0,1.0,1.0,0.9375,shared
n5225,3,0.75,1.0,1.0,1.0,0.9375,shared
n5226,4,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333333,shared
n5227,4,1.0,1.0,1.0,1.0,1.0,shared
n5228,3,0.75,1.0,1.0,1.0,0.9375,shared
n5229,4,1.0,1.0,1.0,1.0,1.0,shared
n5230,3,0.75,1.0,1.0,1.0,0.9375,shared
n5231,3,0.75,1.0,1.0,1.0,0.9375,shared
n5232,3,0.75,1.0,1.0,1.0,0.9375,shared
n5233,4,1.0,1.0,1.0,1.0,1.0,shared
n5234,4,1.0,1.0,1.0,1.0,1.0,shared
n5235,4,1.0,1.0,1.0,1.0,1.0,shared
n5236,3,0.75,1.0,1.0,1.0,0.9375,shared
n5237,4,1.0,1.0,1.0,1.0,1.0,shared
n5238,4,1.0,1.0,1.0,1.0,1.0,shared
n5239,3,0.75,1.0,1.0,1.0,0.9375,shared
n5240,4,1.0,1.0,1.0,1.0,1.0,shared
n5241,4,1.0,1.0,1.0,1.0,1.0,shared
n5242,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n5243,4,1.0,1.0,1.0,1.0,1.0,shared
n5244,4,1.0,1.0,1.0,1.0,1.0,shared
n5245,4,1.0,1.0,1.0,1.0,1.0,shared
n5246,4,1.0,1.0,1.0,1.0,1.0,shared
n5247,3,0.75,1.0,1.0,1.0,0.9375,shared
n5248,4,1.0,1.0,1.0,1.0,1.0,shared
n5249,3,0.75,1.0,1.0,1.0,0.9375,shared
n5250,4,1.0,1.0,1.0,1.0,1.0,shared
n5251,4,1.0,0.3793103448275862,1.0,1.0,0.8448275862068966,shared
n5252,4,1.0,0.5161290322580645,0.4838709677419355,1.0,0.75,shared
n5253,3,0.75,1.0,1.0,1.0,0.9375,shared
n5254,4,1.0,1.0,1.0,1.0,1.0,shared
n5255,4,1.0,1.0,1.0,1.0,1.0,shared
n5256,3,0.75,1.0,1.0,1.0,0.9375,shared
n5257,3,0.75,1.0,1.0,1.0,0.9375,shared
n5258,3,0.75,1.0,1.0,1.0,0.9375,shared
n5259,4,1.0,1.0,1.0,1.0,1.0,shared
n5260,3,0.75,1.0,1.0,1.0,0.9375,shared
n5261,3,0.75,1.0,1.0,1.0,0.9375,shared
n5262,4,1.0,1.0,1.0,1.0,1.0,shared
n5263,4,1.0,1.0,1.0,1.0,1.0,shared
n5264,3,0.75,1.0,1.0,1.0,0.9375,shared
n5265,4,1.0,1.0,1.0,1.0,1.0,shared
n5266,4,1.0,1.0,1.0,1.0,1.0,shared
n5267,4,1.0,1.0,1.0,1.0,1.0,shared
n5268,4,1.0,1.0,1.0,1.0,1.0,shared
n5269,4,1.0,1.0,1.0,1.0,1.0,shared
n5270,4,1.0,1.0,1.0,1.0,1.0,shared
n5271,4,1.0,1.0,1.0,1.0,1.0,shared
n5272,4,1.0,1.0,1.0,1.0,1.0,shared
n5273,4,1.0,1.0,1.0,1.0,1.0,shared
n5274,4,1.0,1.0,1.0,1.0,1.0,shared
n5275,4,1.0,1.0,1.0,1.0,1.0,shared
n5276,3,0.75,1.0,1.0,1.0,0.9375,shared
n5277,3,0.75,1.0,1.0,1.0,0.9375,shared
n5278,4,1.0,1.0,1.0,1.0,1.0,shared
n5279,3,0.75,1.0,1.0,1.0,0.9375,shared
n5280,4,1.0,1.0,1.0,1.0,1.0,shared
n5281,4,1.0,1.0,1.0,1.0,1.0,shared
n5282,4,1.0,1.0,1.0,1.0,1.0,shared
n5283,4,1.0,1.0,1.0,1.0,1.0,shared
n5284,4,1.0,1.0,1.0,1.0,1.0,shared
n5285,3,0.75,1.0,1.0,1.0,0.9375,shared
n5286,4,1.0,1.0,1.0,1.0,1.0,shared
n5287,4,1.0,1.0,1.0,1.0,1.0,shared
n5288,4,1.0,1.0,1.0,1.0,1.0,shared
n5289,4,1.0,1.0,1.0,1.0,1.0,shared
n5290,3,0.75,1.0,1.0,1.0,0.9375,shared
n5291,4,1.0,1.0,1.0,1.0,1.0,shared
n5292,3,0.75,1.0,1.0,1.0,0.9375,shared
n5293,4,1.0,1.0,1.0,1.0,1.0,shared
n5294,4,1.0,1.0,1.0,1.0,1.0,shared
n5295,3,0.75,1.0,1.0,1.0,0.9375,shared
n5296,4,1.0,1.0,1.0,1.0,1.0,shared
n5297,4,1.0,1.0,1.0,1.0,1.0,shared
n5298,4,1.0,1.0,1.0,1.0,1.0,shared
n5299,4,1.0,1.0,1.0,1.0,1.0,shared
n5300,4,1.0,1.0,1.0,1.0,1.0,shared
n5301,4,1.0,1.0,1.0,1.0,1.0,shared
n5302,4,1.0,1.0,1.0,1.0,1.0,shared
n5303,4,1.0,1.0,1.0,1.0,1.0,shared
n5304,3,0.75,1.0,1.0,1.0,0.9375,shared
n5305,4,1.0,1.0,1.0,1.0,1.0,shared
n5306,4,1.0,1.0,1.0,1.0,1.0,shared
n5307,4,1.0,1.0,1.0,1.0,1.0,shared
n5308,4,1.0,1.0,1.0,1.0,1.0,shared
n5309,3,0.75,1.0,1.0,1.0,0.9375,shared
n5310,4,1.0,1.0,1.0,1.0,1.0,shared
n5311,4,1.0,1.0,1.0,1.0,1.0,shared
n5312,4,1.0,1.0,1.0,1.0,1.0,shared
n5313,4,1.0,1.0,1.0,1.0,1.0,shared
n5314,3,0.75,1.0,1.0,1.0,0.9375,shared
n5315,4,1.0,1.0,1.0,1.0,1.0,shared
n5316,4,1.0,1.0,1.0,1.0,1.0,shared
n5317,4,1.0,1.0,1.0,1.0,1.0,shared
n5318,4,1.0,1.0,1.0,1.0,1.0,shared
n5319,4,1.0,1.0,1.0,1.0,1.0,shared
n5320,4,1.0,1.0,1.0,1.0,1.0,shared
n5321,4,1.0,1.0,1.0,1.0,1.0,shared
n5322,4,1.0,1.0,1.0,1.0,1.0,shared
n5323,4,1.0,1.0,1.0,1.0,1.0,shared
n5324,3,0.75,1.0,1.0,1.0,0.9375,shared
n5325,3,0.75,1.0,1.0,1.0,0.9375,shared
n5326,4,1.0,1.0,1.0,1.0,1.0,shared
n5327,3,0.75,1.0,1.0,1.0,0.9375,shared
n5328,4,1.0,1.0,1.0,1.0,1.0,shared
n5329,4,1.0,1.0,1.0,1.0,1.0,shared
n5330,4,1.0,1.0,1.0,1.0,1.0,shared
n5331,4,1.0,1.0,1.0,1.0,1.0,shared
n5332,3,0.75,1.0,1.0,1.0,0.9375,shared
n5333,4,1.0,1.0,1.0,1.0,1.0,shared
n5334,4,1.0,1.0,1.0,1.0,1.0,shared
n5335,4,1.0,1.0,1.0,1.0,1.0,shared
n5336,4,1.0,1.0,1.0,1.0,1.0,shared
n5337,4,1.0,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,shared
n5338,4,1.0,1.0,1.0,1.0,1.0,shared
n5339,4,1.0,1.0,1.0,1.0,1.0,shared
n5340,3,0.75,1.0,1.0,1.0,0.9375,shared
n5341,4,1.0,1.0,1.0,1.0,1.0,shared
