node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n1665,14,1.0,1.0,1.0,1.0,1.0,shared
n1666,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1667,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1668,14,1.0,1.0,1.0,1.0,1.0,shared
n1669,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1670,14,1.0,1.0,1.0,1.0,1.0,shared
n1671,14,1.0,1.0,1.0,1.0,1.0,shared
n1672,14,1.0,1.0,1.0,1.0,1.0,shared
n1673,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1674,14,1.0,1.0,1.0,1.0,1.0,shared
n1675,14,1.0,1.0,1.0,1.0,1.0,shared
n1676,14,1.0,1.0,1.0,1.0,1.0,shared
n1677,14,1.0,1.0,1.0,1.0,1.0,shared
n1678,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1679,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1680,14,1.0,1.0,1.0,1.0,1.0,shared
n1681,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1682,14,1.0,1.0,1.0,1.0,1.0,shared
n1683,14,1.0,1.0,1.0,1.0,1.0,shared
n1684,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1685,14,1.0,1.0,1.0,1.0,1.0,shared
n1686,14,1.0,1.0,1.0,1.0,1.0,shared
n1687,14,1.0,1.0,1.0,1.0,1.0,shared
n1688,14,1.0,1.0,1.0,1.0,1.0,shared
n1689,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1690,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1691,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1692,14,1.0,1.0,1.0,1.0,1.0,shared
n1693,14,1.0,1.0,1.0,1.0,1.0,shared
n1694,14,1.0,1.0,1.0,1.0,1.0,shared
n1695,14,1.0,1.0,1.0,1.0,1.0,shared
n1696,14,1.0,1.0,1.0,1.0,1.0,shared
n1697,14,1.0,1.0,1.0,1.0,1.0,shared
n1698,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1699,14,1.0,1.0,1.0,1.0,1.0,shared
n1700,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1701,14,1.0,1.0,1.0,1.0,1.0,shared
n1702,14,1.0,1.0,1.0,1.0,1.0,shared
n1703,14,1.0,1.0,1.0,1.0,1.0,shared
n1704,14,1.0,1.0,1.0,1.0,1.0,shared
n1705,14,1.0,1.0,1.0,1.0,1.0,shared
n1706,14,1.0,1.0,1.0,1.0,1.0,shared
n1707,14,1.0,1.0,1.0,1.0,1.0,shared
n1708,14,1.0,1.0,1.0,1.0,1.0,shared
n1709,14,1.0,1.0,1.0,1.0,1.0,shared
n1710,14,1.0,1.0,1.0,1.0,1.0,shared
n1711,14,1.0,1.0,1.0,1.0,1.0,shared
n1712,14,1.0,1.0,1.0,1.0,1.0,shared
n1713,14,1.0,1.0,1.0,1.0,1.0,shared
n1714,14,1.0,1.0,1.0,1.0,1.0,shared
n1715,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1716,14,1.0,1.0,1.0,1.0,1.0,shared
n1717,14,1.0,1.0,1.0,1.0,1.0,shared
n1718,14,1.0,1.0,1.0,1.0,1.0,shared
n1719,14,1.0,1.0,1.0,1.0,1.0,shared
n1720,14,1.0,1.0,1.0,1.0,1.0,shared
n1721,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1722,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1723,14,1.0,1.0,1.0,1.0,1.0,shared
n1724,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1725,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1726,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1727,14,1.0,1.0,1.0,1.0,1.0,shared
n1728,14,1.0,1.0,1.0,1.0,1.0,shared
n1729,14,1.0,1.0,1.0,1.0,1.0,shared
n1730,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1731,14,1.0,1.0,1.0,1.0,1.0,shared
n1732,14,1.0,1.0,1.0,1.0,1.0,shared
n1733,14,1.0,1.0,1.0,1.0,1.0,shared
n1734,14,1.0,1.0,1.0,1.0,1.0,shared
n1735,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1736,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1737,14,1.0,1.0,1.0,1.0,1.0,shared
n1738,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1739,14,1.0,0.5,0.5,1.0,0.75,shared
n1740,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1741,14,1.0,1.0,1.0,1.0,1.0,shared
n1742,14,1.0,1.0,1.0,1.0,1.0,shared
n1743,14,1.0,1.0,1.0,1.0,1.0,shared
n1744,14,1.0,0.5,0.5,1.0,0.75,shared
n1745,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1746,14,1.0,1.0,1.0,1.0,1.0,shared
n1747,14,1.0,1.0,1.0,1.0,1.0,shared
n1748,14,1.0,1.0,1.0,1.0,1.0,shared
n1749,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1750,14,1.0,1.0,1.0,1.0,1.0,shared
n1751,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1752,14,1.0,1.0,1.0,1.0,1.0,shared
n1753,14,1.0,1.0,1.0,1.0,1.0,shared
n1754,14,1.0,1.0,1.0,1.0,1.0,shared
n1755,14,1.0,1.0,1.0,1.0,1.0,shared
n1756,14,1.0,1.0,1.0,1.0,1.0,shared
n1757,14,1.0,1.0,1.0,1.0,1.0,shared
n1758,14,1.0,1.0,1.0,1.0,1.0,shared
n1759,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1760,14,1.0,1.0,1.0,1.0,1.0,shared
n1761,14,1.0,1.0,1.0,1.0,1.0,shared
n1762,14,1.0,1.0,1.0,1.0,1.0,shared
n1763,14,1.0,1.0,1.0,1.0,1.0,shared
n1764,14,1.0,1.0,1.0,1.0,1.0,shared
n1765,14,1.0,1.0,1.0,1.0,1.0,shared
n1766,14,1.0,1.0,1.0,1.0,1.0,shared
n1767,14,1.0,1.0,1.0,1.0,1.0,shared
n1768,14,1.0,1.0,1.0,1.0,1.0,shared
n1769,14,1.0,1.0,1.0,1.0,1.0,shared
n1770,14,1.0,1.0,1.0,1.0,1.0,shared
n1771,14,1.0,1.0,1.0,1.0,1.0,shared
n1772,14,1.0,1.0,1.0,1.0,1.0,shared
n1773,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1774,14,1.0,1.0,1.0,1.0,1.0,shared
n1775,14,1.0,1.0,1.0,1.0,1.0,shared
n1776,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1777,14,1.0,1.0,1.0,1.0,1.0,shared
n1778,14,1.0,1.0,1.0,1.0,1.0,shared
n1779,14,1.0,1.0,1.0,1.0,1.0,shared
n1780,14,1.0,1.0,1.0,1.0,1.0,shared
n1781,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1782,14,1.0,1.0,1.0,1.0,1.0,shared
n1783,14,1.0,1.0,1.0,1.0,1.0,shared
n1784,14,1.0,1.0,1.0,1.0,1.0,shared
n1785,14,1.0,1.0,1.0,1.0,1.0,shared
n1786,14,1.0,1.0,1.0,1.0,1.0,shared
n1787,14,1.0,0.5,0.5,1.0,0.75,shared
n1788,14,1.0,1.0,1.0,1.0,1.0,shared
n1789,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1790,14,1.0,1.0,1.0,1.0,1.0,shared
n1791,14,1.0,1.0,1.0,1.0,1.0,shared
n1792,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1793,14,1.0,1.0,1.0,1.0,1.0,shared
n1794,14,1.0,1.0,1.0,1.0,1.0,shared
n1795,14,1.0,1.0,1.0,1.0,1.0,shared
n1796,14,1.0,1.0,1.0,1.0,1.0,shared
n1797,14,1.0,1.0,1.0,1.0,1.0,shared
n1798,14,1.0,1.0,1.0,1.0,1.0,shared
n1799,14,1.0,1.0,1.0,1.0,1.0,shared
n1800,14,1.0,1.0,1.0,1.0,1.0,shared
n1801,14,1.0,1.0,1.0,1.0,1.0,shared
n1802,14,1.0,1.0,1.0,1.0,1.0,shared
n1803,14,1.0,1.0,1.0,1.0,1.0,shared
n1804,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1805,14,1.0,1.0,1.0,1.0,1.0,shared
n1806,14,1.0,1.0,1.0,1.0,1.0,shared
n1807,14,1.0,1.0,1.0,1.0,1.0,shared
n1808,14,1.0,1.0,1.0,1.0,1.0,shared
n1809,14,1.0,1.0,1.0,1.0,1.0,shared
n1810,14,1.0,1.0,1.0,1.0,1.0,shared
n1811,14,1.0,1.0,1.0,1.0,1.0,shared
n1812,14,1.0,1.0,1.0,1.0,1.0,shared
n1813,14,1.0,1.0,1.0,1.0,1.0,shared
n1814,14,1.0,0.5,0.5,1.0,0.75,shared
n1815,1,0.07142857142857142,1.0,1.0,1.0,0.7678571428571428,rescued_private
n1816,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1817,14,1.0,1.0,1.0,1.0,1.0,shared
n1818,14,1.0,1.0,1.0,1.0,1.0,shared
n1819,14,1.0,1.0,1.0,1.0,1.0,shared
n1820,14,1.0,1.0,1.0,1.0,1.0,shared
n1821,14,1.0,1.0,1.0,1.0,1.0,shared
n1822,14,1.0,1.0,1.0,1.0,1.0,shared
n1823,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1824,14,1.0,1.0,1.0,1.0,1.0,shared
n1825,14,1.0,1.0,1.0,1.0,1.0,shared
n1826,14,1.0,1.0,1.0,1.0,1.0,shared
n1827,14,1.0,1.0,1.0,1.0,1.0,shared
n1828,14,1.0,1.0,1.0,1.0,1.0,shared
n1829,14,1.0,1.0,1.0,1.0,1.0,shared
n1830,14,1.0,1.0,1.0,1.0,1.0,shared
n1831,14,1.0,1.0,1.0,1.0,1.0,shared
n1832,14,1.0,1.0,1.0,1.0,1.0,shared
n1833,14,1.0,1.0,1.0,1.0,1.0,shared
n1834,14,1.0,1.0,1.0,1.0,1.0,shared
n1835,14,1.0,1.0,1.0,1.0,1.0,shared
n1836,14,1.0,1.0,1.0,1.0,1.0,shared
n1837,14,1.0,1.0,1.0,1.0,1.0,shared
n1838,14,1.0,1.0,1.0,1.0,1.0,shared
n1839,14,1.0,1.0,1.0,1.0,1.0,shared
n1840,14,1.0,1.0,1.0,1.0,1.0,shared
n1841,14,1.0,1.0,1.0,1.0,1.0,shared
n1842,14,1.0,1.0,1.0,1.0,1.0,shared
n1843,14,1.0,1.0,1.0,1.0,1.0,shared
n1844,14,1.0,1.0,1.0,1.0,1.0,shared
n1845,14,1.0,1.0,1.0,1.0,1.0,shared
n1846,14,1.0,1.0,1.0,1.0,1.0,shared
n1847,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1848,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1849,14,1.0,1.0,1.0,1.0,1.0,shared
n1850,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1851,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1852,14,1.0,1.0,1.0,1.0,1.0,shared
n1853,14,1.0,1.0,1.0,1.0,1.0,shared
n1854,14,1.0,1.0,1.0,1.0,1.0,shared
n1855,14,1.0,1.0,1.0,1.0,1.0,shared
n1856,14,1.0,1.0,1.0,1.0,1.0,shared
n1857,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1858,14,1.0,1.0,1.0,1.0,1.0,shared
n1859,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1860,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1861,14,1.0,1.0,1.0,1.0,1.0,shared
n1862,14,1.0,1.0,1.0,1.0,1.0,shared
n1863,14,1.0,1.0,1.0,1.0,1.0,shared
n1864,14,1.0,1.0,1.0,1.0,1.0,shared
n1865,14,1.0,1.0,1.0,1.0,1.0,shared
n1866,14,1.0,0.5,0.5,1.0,0.75,shared
n1867,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1868,14,1.0,1.0,1.0,1.0,1.0,shared
n1869,14,1.0,1.0,1.0,1.0,1.0,shared
n1870,14,1.0,1.0,1.0,1.0,1.0,shared
n1871,14,1.0,1.0,1.0,1.0,1.0,shared
n1872,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1873,14,1.0,1.0,1.0,1.0,1.0,shared
n1874,14,1.0,1.0,1.0,1.0,1.0,shared
n1875,14,1.0,1.0,1.0,1.0,1.0,shared
n1876,14,1.0,1.0,1.0,1.0,1.0,shared
n1877,14,1.0,1.0,1.0,1.0,1.0,shared
n1878,14,1.0,1.0,1.0,1.0,1.0,shared
n1879,14,1.0,1.0,1.0,1.0,1.0,shared
n1880,14,1.0,1.0,1.0,1.0,1.0,shared
n1881,14,1.0,1.0,1.0,1.0,1.0,shared
n1882,14,1.0,1.0,1.0,1.0,1.0,shared
n1883,14,1.0,1.0,1.0,1.0,1.0,shared
n1884,14,1.0,1.0,1.0,1.0,1.0,shared
n1885,14,1.0,1.0,1.0,1.0,1.0,shared
n1886,14,1.0,1.0,1.0,1.0,1.0,shared
n1887,14,1.0,1.0,1.0,1.0,1.0,shared
n1888,14,1.0,1.0,1.0,1.0,1.0,shared
n1889,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1890,14,1.0,1.0,1.0,1.0,1.0,shared
n1891,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1892,14,1.0,1.0,1.0,1.0,1.0,shared
n1893,14,1.0,1.0,1.0,1.0,1.0,shared
n1894,14,1.0,1.0,1.0,1.0,1.0,shared
n1895,14,1.0,1.0,1.0,1.0,1.0,shared
n1896,14,1.0,1.0,1.0,1.0,1.0,shared
n1897,14,1.0,1.0,1.0,1.0,1.0,shared
n1898,14,1.0,1.0,1.0,1.0,1.0,shared
n1899,14,1.0,1.0,1.0,1.0,1.0,shared
n1900,14,1.0,1.0,1.0,1.0,1.0,shared
n1901,14,1.0,1.0,1.0,1.0,1.0,shared
n1902,14,1.0,1.0,1.0,1.0,1.0,shared
n1903,14,1.0,1.0,1.0,1.0,1.0,shared
n1904,14,1.0,1.0,1.0,1.0,1.0,shared
n1905,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1906,14,1.0,1.0,1.0,1.0,1.0,shared
n1907,14,1.0,0.5773195876288659,0.4329896907216495,1.0,0.7525773195876289,shared
n1908,14,1.0,1.0,1.0,1.0,1.0,shared
n1909,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1910,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1911,14,1.0,1.0,1.0,1.0,1.0,shared
n1912,14,1.0,1.0,1.0,1.0,1.0,shared
n1913,14,1.0,1.0,1.0,1.0,1.0,shared
n1914,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1915,14,1.0,1.0,1.0,1.0,1.0,shared
n1916,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1917,14,1.0,1.0,1.0,1.0,1.0,shared
n1918,14,1.0,1.0,1.0,1.0,1.0,shared
n1919,14,1.0,1.0,1.0,1.0,1.0,shared
n1920,14,1.0,1.0,1.0,1.0,1.0,shared
n1921,14,1.0,1.0,1.0,1.0,1.0,shared
n1922,14,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,shared
n1923,14,1.0,1.0,1.0,1.0,1.0,shared
n1924,14,1.0,1.0,1.0,1.0,1.0,shared
n1925,14,1.0,1.0,1.0,1.0,1.0,shared
n1926,14,1.0,1.0,1.0,1.0,1.0,shared
n1927,14,1.0,1.0,1.0,1.0,1.0,shared
n1928,14,1.0,1.0,1.0,1.0,1.0,shared
n1929,14,1.0,1.0,1.0,1.0,1.0,shared
n1930,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1931,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1932,14,1.0,1.0,1.0,1.0,1.0,shared
n1933,14,1.0,1.0,1.0,1.0,1.0,shared
n1934,14,1.0,1.0,1.0,1.0,1.0,shared
n1935,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1936,14,1.0,1.0,1.0,1.0,1.0,shared
n1937,14,1.0,1.0,1.0,1.0,1.0,shared
n1938,14,1.0,1.0,1.0,1.0,1.0,shared
n1939,14,1.0,1.0,1.0,1.0,1.0,shared
n1940,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1941,14,1.0,1.0,1.0,1.0,1.0,shared
n1942,14,1.0,1.0,1.0,1.0,1.0,shared
n1943,14,1.0,1.0,1.0,1.0,1.0,shared
n1944,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1945,14,1.0,1.0,1.0,1.0,1.0,shared
n1946,1,0.07142857142857142,1.0,1.0,1.0,0.7678571428571428,rescued_private
n1947,12,0.8571428571428571,1.0,1.0,1.0,0.9642857142857143,shared
n1948,12,0.8571428571428571,1.0,1.0,1.0,0.9642857142857143,shared
n1949,14,1.0,1.0,1.0,1.0,1.0,shared
n1950,14,1.0,1.0,1.0,1.0,1.0,shared
n1951,14,1.0,1.0,1.0,1.0,1.0,shared
n1952,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1953,14,1.0,1.0,1.0,1.0,1.0,shared
n1954,14,1.0,1.0,1.0,1.0,1.0,shared
n1955,14,1.0,1.0,1.0,1.0,1.0,shared
n1956,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1957,14,1.0,1.0,1.0,1.0,1.0,shared
n1958,14,1.0,1.0,1.0,1.0,1.0,shared
n1959,14,1.0,1.0,1.0,1.0,1.0,shared
n1960,14,1.0,1.0,1.0,1.0,1.0,shared
n1961,14,1.0,1.0,1.0,1.0,1.0,shared
n1962,14,1.0,1.0,1.0,1.0,1.0,shared
n1963,14,1.0,1.0,1.0,1.0,1.0,shared
n1964,14,1.0,1.0,1.0,1.0,1.0,shared
n1965,14,1.0,1.0,1.0,1.0,1.0,shared
n1966,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1967,14,1.0,1.0,1.0,1.0,1.0,shared
n1968,14,1.0,1.0,1.0,1.0,1.0,shared
n1969,14,1.0,1.0,1.0,1.0,1.0,shared
n1970,14,1.0,1.0,1.0,1.0,1.0,shared
n1971,14,1.0,1.0,1.0,1.0,1.0,shared
n1972,14,1.0,1.0,1.0,1.0,1.0,shared
n1973,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1974,14,1.0,1.0,1.0,1.0,1.0,shared
n1975,14,1.0,1.0,1.0,1.0,1.0,shared
n1976,14,1.0,1.0,1.0,1.0,1.0,shared
n1977,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1978,14,1.0,1.0,1.0,1.0,1.0,shared
n1979,14,1.0,1.0,1.0,1.0,1.0,shared
n1980,14,1.0,1.0,1.0,1.0,1.0,shared
n1981,14,1.0,1.0,1.0,1.0,1.0,shared
n1982,14,1.0,1.0,1.0,1.0,1.0,shared
n1983,14,1.0,1.0,1.0,1.0,1.0,shared
n1984,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1985,14,1.0,1.0,1.0,1.0,1.0,shared
n1986,14,1.0,1.0,1.0,1.0,1.0,shared
n1987,14,1.0,1.0,1.0,1.0,1.0,shared
n1988,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n1989,14,1.0,1.0,1.0,1.0,1.0,shared
n1990,14,1.0,1.0,1.0,1.0,1.0,shared
n1991,14,1.0,1.0,1.0,1.0,1.0,shared
n1992,14,1.0,1.0,1.0,1.0,1.0,shared
n1993,14,1.0,1.0,1.0,1.0,1.0,shared
n1994,14,1.0,1.0,1.0,1.0,1.0,shared
n1995,14,1.0,1.0,1.0,1.0,1.0,shared
n1996,14,1.0,1.0,1.0,1.0,1.0,shared
n1997,14,1.0,1.0,1.0,1.0,1.0,shared
n1998,14,1.0,1.0,1.0,1.0,1.0,shared
n1999,14,1.0,1.0,1.0,1.0,1.0,shared
n2000,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2001,14,1.0,1.0,1.0,1.0,1.0,shared
n2002,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2003,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2004,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2005,14,1.0,1.0,1.0,1.0,1.0,shared
n2006,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2007,14,1.0,1.0,1.0,1.0,1.0,shared
n2008,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2009,14,1.0,1.0,1.0,1.0,1.0,shared
n2010,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2011,14,1.0,1.0,1.0,1.0,1.0,shared
n2012,14,1.0,1.0,1.0,1.0,1.0,shared
n2013,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2014,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2015,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2016,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2017,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2018,14,1.0,1.0,1.0,1.0,1.0,shared
n2019,14,1.0,1.0,1.0,1.0,1.0,shared
n2020,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2021,14,1.0,1.0,1.0,1.0,1.0,shared
n2022,14,1.0,1.0,1.0,1.0,1.0,shared
n2023,14,1.0,1.0,1.0,1.0,1.0,shared
n2024,14,1.0,1.0,1.0,1.0,1.0,shared
n2025,14,1.0,1.0,1.0,1.0,1.0,shared
n2026,14,1.0,1.0,1.0,1.0,1.0,shared
n2027,14,1.0,1.0,1.0,1.0,1.0,shared
n2028,14,1.0,1.0,1.0,1.0,1.0,shared
n2029,14,1.0,1.0,1.0,1.0,1.0,shared
n2030,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2031,14,1.0,1.0,1.0,1.0,1.0,shared
n2032,14,1.0,1.0,1.0,1.0,1.0,shared
n2033,14,1.0,1.0,1.0,1.0,1.0,shared
n2034,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2035,14,1.0,1.0,1.0,1.0,1.0,shared
n2036,14,1.0,1.0,1.0,1.0,1.0,shared
n2037,14,1.0,1.0,1.0,1.0,1.0,shared
n2038,14,1.0,1.0,1.0,1.0,1.0,shared
n2039,14,1.0,1.0,1.0,1.0,1.0,shared
n2040,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2041,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2042,14,1.0,1.0,1.0,1.0,1.0,shared
n2043,14,1.0,1.0,1.0,1.0,1.0,shared
n2044,14,1.0,1.0,1.0,1.0,1.0,shared
n2045,14,1.0,1.0,1.0,1.0,1.0,shared
n2046,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2047,14,1.0,1.0,1.0,1.0,1.0,shared
n2048,14,1.0,1.0,1.0,1.0,1.0,shared
n2049,14,1.0,1.0,1.0,1.0,1.0,shared
n2050,14,1.0,1.0,1.0,1.0,1.0,shared
n2051,14,1.0,1.0,1.0,1.0,1.0,shared
n2052,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2053,14,1.0,1.0,1.0,1.0,1.0,shared
n2054,14,1.0,1.0,1.0,1.0,1.0,shared
n2055,14,1.0,1.0,1.0,1.0,1.0,shared
n2056,14,1.0,1.0,1.0,1.0,1.0,shared
n2057,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2058,14,1.0,1.0,1.0,1.0,1.0,shared
n2059,14,1.0,1.0,1.0,1.0,1.0,shared
n2060,14,1.0,1.0,1.0,1.0,1.0,shared
n2061,14,1.0,1.0,1.0,1.0,1.0,shared
n2062,14,1.0,1.0,1.0,1.0,1.0,shared
n2063,14,1.0,1.0,1.0,1.0,1.0,shared
n2064,14,1.0,1.0,1.0,1.0,1.0,shared
n2065,14,1.0,1.0,1.0,1.0,1.0,shared
n2066,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2067,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2068,14,1.0,1.0,1.0,1.0,1.0,shared
n2069,14,1.0,1.0,1.0,1.0,1.0,shared
n2070,14,1.0,1.0,1.0,1.0,1.0,shared
n2071,14,1.0,1.0,1.0,1.0,1.0,shared
n2072,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2073,14,1.0,1.0,1.0,1.0,1.0,shared
n2074,14,1.0,1.0,1.0,1.0,1.0,shared
n2075,14,1.0,1.0,1.0,1.0,1.0,shared
n2076,14,1.0,1.0,1.0,1.0,1.0,shared
n2077,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2078,14,1.0,1.0,1.0,1.0,1.0,shared
n2079,14,1.0,1.0,1.0,1.0,1.0,shared
n2080,14,1.0,1.0,1.0,1.0,1.0,shared
n2081,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2082,14,1.0,0.5185185185185185,0.5185185185185185,1.0,0.7592592592592593,shared
n2083,14,1.0,1.0,1.0,1.0,1.0,shared
n2084,14,1.0,1.0,1.0,1.0,1.0,shared
n2085,14,1.0,1.0,1.0,1.0,1.0,shared
n2086,14,1.0,1.0,1.0,1.0,1.0,shared
n2087,14,1.0,1.0,1.0,1.0,1.0,shared
n2088,14,1.0,1.0,1.0,1.0,1.0,shared
n2089,14,1.0,1.0,1.0,1.0,1.0,shared
n2090,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2091,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2092,14,1.0,1.0,1.0,1.0,1.0,shared
n2093,14,1.0,1.0,1.0,1.0,1.0,shared
n2094,14,1.0,1.0,1.0,1.0,1.0,shared
n2095,14,1.0,1.0,1.0,1.0,1.0,shared
n2096,14,1.0,1.0,1.0,1.0,1.0,shared
n2097,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2098,14,1.0,1.0,1.0,1.0,1.0,shared
n2099,14,1.0,1.0,1.0,1.0,1.0,shared
n2100,14,1.0,1.0,1.0,1.0,1.0,shared
n2101,14,1.0,1.0,1.0,1.0,1.0,shared
n2102,14,1.0,1.0,1.0,1.0,1.0,shared
n2103,14,1.0,1.0,1.0,1.0,1.0,shared
n2104,14,1.0,1.0,1.0,1.0,1.0,shared
n2105,14,1.0,1.0,1.0,1.0,1.0,shared
n2106,14,1.0,1.0,1.0,1.0,1.0,shared
n2107,14,1.0,1.0,1.0,1.0,1.0,shared
n2108,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
n2109,13,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,shared
